Date,Price,Open,High,Low,Vol.,Change %
12/04/2003,1478.04,1469.28,1478.04,1469.28,,0.60%
12/03/2003,1469.28,1476.64,1476.85,1466.41,,-0.50%
12/02/2003,1476.64,1486.05,1490.71,1474.48,,-0.63%
12/01/2003,1486.05,1458.34,1488.49,1458.34,,1.90%
11/28/2003,1458.34,1436.77,1458.34,1436.75,,1.50%
11/27/2003,1436.77,1426.16,1438.7,1425.89,,0.74%
11/26/2003,1426.16,1423.02,1429.04,1422.2,,0.22%
11/25/2003,1423.02,1422.5,1430.72,1422.5,,0.04%
11/24/2003,1422.5,1414.19,1423.08,1413.37,,0.59%
11/21/2003,1414.19,1408.94,1415.48,1408.94,,0.37%
11/20/2003,1408.94,1421.68,1422.37,1406.92,,-0.90%
11/19/2003,1421.68,1432.63,1434.37,1418.5,,-0.76%
11/18/2003,1432.63,1447.07,1450.35,1432.07,,-1.00%
11/17/2003,1447.07,1469.6,1469.76,1444.02,,-1.53%
11/14/2003,1469.6,1458.03,1470.95,1457.98,,0.79%
11/13/2003,1458.03,1437.3,1458.27,1437.07,,1.44%
11/12/2003,1437.3,1407.42,1437.32,1407.42,,2.12%
11/11/2003,1407.42,1383.97,1413.27,1372.07,,1.69%
11/10/2003,1383.97,1419.83,1419.83,1380.36,,-2.53%
11/07/2003,1419.83,1435.43,1445.38,1419.21,,-1.09%
11/06/2003,1435.43,1443.76,1453.07,1420.13,,-0.58%
11/05/2003,1443.76,1466.33,1477.14,1438.12,,-1.54%
11/04/2003,1466.33,1505.32,1505.32,1464.43,,-2.59%
11/03/2003,1505.32,1515.96,1518.59,1500.02,,-0.70%
10/31/2003,1515.96,1531.82,1532.37,1514.97,,-1.04%
10/30/2003,1531.82,1548.4,1551,1519.8,,-1.07%
10/29/2003,1548.4,1554.21,1559.96,1545.94,,-0.37%
10/28/2003,1554.21,1559.78,1561.03,1547.96,,-0.36%
10/27/2003,1559.78,1551.21,1565.93,1551.28,,0.55%
10/24/2003,1551.21,1561.29,1561.48,1545.78,,-0.65%
10/23/2003,1561.29,1584.43,1584.43,1558,,-1.46%
10/22/2003,1584.43,1585.78,1586.54,1572.99,,-0.09%
10/21/2003,1585.78,1575.89,1593.89,1575.89,,0.63%
10/20/2003,1575.89,1560.32,1576.46,1561.05,,1.00%
10/17/2003,1560.32,1565.71,1575.94,1557.03,,-0.34%
10/16/2003,1565.71,1557.37,1568.65,1554.28,,0.54%
10/15/2003,1557.37,1559.87,1567.01,1546.95,,-0.16%
10/14/2003,1559.87,1530.55,1565.64,1530.55,,1.92%
10/13/2003,1530.55,1519.15,1535.68,1518.13,,0.75%
10/10/2003,1519.15,1500.14,1520.78,1486.24,,1.27%
10/09/2003,1500.14,1487.25,1508.42,1487.25,,0.87%
10/08/2003,1487.25,1467.07,1487.25,1467.07,,1.38%
10/07/2003,1467.07,1483.92,1485.64,1464.28,,-1.14%
10/06/2003,1483.92,1475.7,1489.29,1475.91,,0.56%
10/03/2003,1475.7,1458.66,1481.36,1458.66,,1.17%
10/02/2003,1458.66,1456.35,1467.68,1453.88,,0.16%
10/01/2003,1456.35,1430.49,1457.87,1430.42,,1.81%
09/30/2003,1430.49,1432.58,1433.92,1424.5,,-0.15%
09/29/2003,1432.58,1415.2,1436.12,1415.2,,1.23%
09/26/2003,1415.2,1393.09,1419.56,1393.09,,1.59%
09/25/2003,1393.09,1378.36,1395.65,1377.72,,1.07%
09/24/2003,1378.36,1380.37,1381.98,1376.22,,-0.15%
09/23/2003,1380.37,1359.18,1380.65,1357.68,,1.56%
09/22/2003,1359.18,1370.04,1370.04,1357.27,,-0.79%
09/17/2003,1370.04,1366.55,1370.14,1366.31,,0.26%
09/16/2003,1366.55,1358.63,1370.37,1358.63,,0.58%
09/15/2003,1358.63,1364.71,1365.53,1356.54,,-0.45%
09/12/2003,1364.71,1380.7,1385.87,1364.21,,-1.16%
09/11/2003,1380.7,1372.18,1380.83,1369.89,,0.62%
09/10/2003,1372.18,1372.69,1376.31,1371.35,,-0.04%
09/09/2003,1372.69,1368.36,1376.28,1367.89,,0.32%
09/08/2003,1368.36,1354.45,1370.06,1354.45,,1.03%
09/05/2003,1354.45,1348.49,1354.66,1342.32,,0.44%
09/04/2003,1348.49,1363.47,1363.47,1346.63,,-1.10%
09/03/2003,1363.47,1363.82,1367.19,1361.8,,-0.03%
09/02/2003,1363.82,1370.21,1371.4,1362.47,,-0.47%
09/01/2003,1370.21,1369.62,1370.32,1367.86,,0.04%
08/29/2003,1369.62,1368.03,1370.65,1366.88,,0.12%
08/28/2003,1368.03,1363.48,1370.34,1363.45,,0.33%
08/27/2003,1363.48,1343.39,1363.65,1343.04,,1.50%
08/26/2003,1343.39,1354.34,1355.22,1333.88,,-0.81%
08/25/2003,1354.34,1367.35,1370.76,1354.34,,-0.95%
08/22/2003,1367.35,1389.7,1390.94,1353.41,,-1.61%
08/21/2003,1389.7,1398.68,1401.11,1388.59,,-0.64%
08/20/2003,1398.68,1395.24,1402.77,1394.35,,0.25%
08/19/2003,1395.24,1401.7,1402.91,1395.06,,-0.46%
08/18/2003,1401.7,1398.51,1405.36,1394.98,,0.23%
08/14/2003,1398.51,1373.53,1401.4,1373.45,,1.82%
08/13/2003,1373.53,1357.63,1374.23,1357.63,,1.17%
08/12/2003,1357.63,1347.03,1363.66,1346.49,,0.79%
08/11/2003,1347.03,1335.45,1347.88,1335.4,,0.87%
08/08/2003,1335.45,1326.99,1335.76,1326.99,,0.64%
08/07/2003,1326.99,1323.28,1327.17,1321.97,,0.28%
08/06/2003,1323.28,1308.69,1323.28,1308.69,,1.11%
08/05/2003,1308.69,1319.41,1322.35,1308.67,,-0.80%
08/04/2003,1319.24,1333.51,1334.72,1316.76,,-1.07%
08/01/2003,1333.51,1321.38,1335.53,1320.06,,0.92%
07/31/2003,1321.38,1307.07,1321.38,1307.07,,1.15%
07/30/2003,1306.33,1302.08,1307.76,1300.87,,0.31%
07/29/2003,1302.26,1300.12,1306.37,1300.12,,0.16%
07/28/2003,1300.12,1301.84,1303.49,1296.87,,-0.13%
07/25/2003,1301.84,1280.29,1301.86,1280.29,,1.79%
07/24/2003,1278.98,1276.01,1281.53,1275.87,,0.25%
07/23/2003,1275.81,1263.28,1279.24,1263.17,,0.98%
07/22/2003,1263.4,1246.78,1264.56,1246.78,,1.37%
07/21/2003,1246.35,1248.77,1248.77,1243.31,,-0.19%
07/18/2003,1248.75,1239.16,1249.26,1239.16,,0.81%
07/17/2003,1238.74,1247.33,1248.37,1235.87,,-0.69%
07/16/2003,1247.33,1253.15,1254.01,1246.42,,-0.46%
07/15/2003,1253.15,1254.38,1254.39,1245.82,,-0.10%
07/14/2003,1254.38,1255.84,1264.62,1253.48,,-0.18%
07/11/2003,1256.7,1242.56,1256.82,1242.56,,1.14%
07/10/2003,1242.56,1253.42,1254.11,1242.56,,-0.84%
07/09/2003,1253.13,1264.37,1265.71,1253.01,,-0.89%
07/08/2003,1264.37,1262.56,1265.08,1257.35,,0.11%
07/07/2003,1262.93,1257.53,1264.52,1257.53,,0.43%
07/04/2003,1257.53,1257.07,1259.34,1256.19,,0.04%
07/03/2003,1257.07,1261.04,1261.94,1256.64,,-0.38%
07/02/2003,1261.9,1253.98,1265.34,1253.98,,0.63%
07/01/2003,1253.98,1228.12,1253.99,1228.12,,2.11%
06/30/2003,1228.12,1226.05,1232.72,1226.05,,0.00%
06/27/2003,1228.08,1214.84,1228.08,1214.62,,1.09%
06/26/2003,1214.84,1224.17,1224.5,1212.44,,-0.76%
06/25/2003,1224.17,1213.2,1228.38,1209.82,,0.90%
06/24/2003,1213.2,1245.41,1246.41,1212.76,,-1.00%
06/23/2003,1225.51,1245.41,1246.41,1221.95,,-1.60%
06/20/2003,1245.38,1253.57,1253.57,1240.99,,-0.65%
06/19/2003,1253.57,1263.92,1263.92,1250.93,,-0.82%
06/18/2003,1263.92,1282.94,1283.7,1262.03,,-1.46%
06/17/2003,1282.59,1277.89,1287.14,1277.13,,0.37%
06/13/2003,1277.89,1280.31,1284.3,1275.81,,-0.19%
06/12/2003,1280.31,1273.53,1282.69,1273.48,,0.53%
06/11/2003,1273.53,1275.06,1277.19,1266.49,,-0.12%
06/10/2003,1275.06,1273.81,1278.19,1269.97,,0.10%
06/09/2003,1273.81,1270.81,1277.28,1269.58,,0.23%
06/06/2003,1270.85,1257.58,1272.53,1255.49,,1.06%
06/05/2003,1257.58,1247.19,1257.72,1246.81,,0.83%
06/04/2003,1247.19,1239.92,1247.19,1238.97,,0.56%
06/03/2003,1240.24,1242.04,1246.17,1237.42,,-0.14%
06/02/2003,1242.04,1231.63,1245.57,1230.77,,0.90%
05/30/2003,1231.01,1229.82,1233.61,1229.01,,0.10%
05/29/2003,1229.82,1224.38,1244.79,1224.38,,0.44%
05/28/2003,1224.38,1205.15,1226.2,1205.14,,1.60%
05/27/2003,1205.09,1202.29,1205.09,1192.23,,0.23%
05/26/2003,1202.29,1198.98,1202.43,1192,,0.44%
05/23/2003,1197.06,1194.04,1200.33,1191.94,,0.33%
05/22/2003,1193.09,1160.9,1193.11,1160.9,,2.82%
05/20/2003,1160.38,1177.36,1178.27,1156.04,,-1.44%
05/19/2003,1177.36,1208.21,1208.27,1177.36,,-2.42%
05/16/2003,1206.53,1228.42,1229.05,1205.75,,-1.78%
05/15/2003,1228.37,1225.06,1233.41,1223.8,,0.27%
05/14/2003,1225.03,1224.78,1228.74,1224.52,,0.02%
05/13/2003,1224.78,1209.1,1227.82,1209.1,,1.30%
05/12/2003,1209.1,1202.9,1213.32,1201.07,,0.69%
05/09/2003,1200.82,1178.28,1202.11,1178.28,,1.91%
05/08/2003,1178.27,1182.3,1182.3,1176.04,,-0.29%
05/07/2003,1181.65,1178.2,1182.56,1172.67,,0.42%
05/06/2003,1176.75,1192,1192.27,1176.03,,-1.32%
05/05/2003,1192.48,1185.95,1198.5,1185.7,,0.70%
05/02/2003,1184.18,1166.99,1188.04,1166.62,,1.74%
04/30/2003,1163.96,1139.13,1164.75,1139.13,,2.21%
04/29/2003,1138.79,1114.79,1138.82,1114.79,,2.15%
04/28/2003,1114.79,1109.69,1115.09,1109.69,,0.46%
04/25/2003,1109.69,1109.93,1110.4,1105.14,,0.01%
04/24/2003,1109.59,1103.15,1110.22,1101.48,,0.58%
04/23/2003,1103.15,1083.28,1103.15,1083.28,,1.83%
04/22/2003,1083.28,1089.38,1089.53,1081.48,,-0.56%
04/21/2003,1089.38,1086.5,1091.18,1086.34,,0.27%
04/17/2003,1086.48,1075.03,1087.47,1074.98,,1.07%
04/16/2003,1075.03,1068.6,1076.46,1068.6,,0.60%
04/15/2003,1068.6,1063.6,1071.42,1062.87,,0.47%
04/14/2003,1063.6,1052.4,1064.68,1052.13,,1.06%
04/11/2003,1052.4,1043.98,1053.14,1043.98,,0.81%
04/10/2003,1043.98,1032.55,1043.98,1032.29,,1.17%
04/09/2003,1031.89,1025.55,1034.2,1024.92,,0.62%
04/08/2003,1025.55,1026.47,1027.27,1023.44,,-0.09%
04/07/2003,1026.47,1018.84,1028.51,1018.84,,0.75%
04/04/2003,1018.79,1016.42,1019.91,1016.2,,0.23%
04/03/2003,1016.43,1013.33,1017.71,1013.33,,0.33%
04/02/2003,1013.12,1006.93,1014.94,1006.93,,0.61%
04/01/2003,1006.93,1009.13,1009.88,1005.67,,-0.22%
03/31/2003,1009.13,1009.34,1010.26,1006.58,,-0.02%
03/28/2003,1009.34,1004.26,1010.2,1003.89,,0.54%
03/27/2003,1003.92,1007.9,1008.03,1003.6,,-0.39%
03/26/2003,1007.9,1011.31,1018.24,1007.74,,-0.33%
03/25/2003,1011.27,1012.22,1015.62,1011.27,,-0.09%
03/24/2003,1012.22,1022.98,1023.26,1012.14,,-1.05%
03/21/2003,1022.98,1023.24,1032.79,1022.83,,-0.02%
03/20/2003,1023.22,1018.34,1024.24,1017.51,,0.60%
03/19/2003,1017.13,1015.04,1021.81,1015.04,,0.20%
03/18/2003,1015.07,1013.68,1016.02,1013.68,,0.10%
03/17/2003,1014.05,1018.56,1018.56,1010.9,,-0.34%
03/14/2003,1017.52,1019.18,1023.54,1017.52,,-0.16%
03/13/2003,1019.18,1018.72,1024.98,1014.75,,0.05%
03/12/2003,1018.72,1012.79,1019.05,1011.36,,0.59%
03/11/2003,1012.79,1019.96,1020.47,1010.65,,-0.70%
03/10/2003,1019.96,1035.23,1035.23,1019.28,,-1.48%
03/07/2003,1035.26,1024.39,1035.47,1024.25,,1.06%
03/06/2003,1024.39,1013.38,1024.82,1013.38,,1.09%
03/05/2003,1013.38,1013.57,1013.57,1010.49,,0.00%
03/04/2003,1013.39,1013.78,1014.28,1011.17,,-0.04%
03/03/2003,1013.78,1016.38,1017.21,1012.64,,-0.11%
02/28/2003,1014.94,1007.13,1016.16,1007.01,,0.78%
02/27/2003,1007.13,998.76,1007.33,998.76,,0.85%
02/26/2003,998.63,998.47,1000.5,996.79,,0.02%
02/25/2003,998.47,998.64,998.88,993.29,,-0.02%
02/24/2003,998.64,1008.27,1008.35,997.16,,-0.96%
02/21/2003,1008.27,1005.56,1008.57,1002.43,,0.27%
02/20/2003,1005.54,1004.16,1006.9,1003.38,,0.14%
02/19/2003,1004.16,1009.84,1009.84,1002.92,,-0.56%
02/18/2003,1009.84,1012.14,1012.14,1005.36,,-0.23%
02/17/2003,1012.14,1011.29,1012.68,1010.52,,0.08%
02/14/2003,1011.29,1012.79,1014.38,1009.52,,-0.15%
02/13/2003,1012.79,1017.54,1017.54,1012.59,,-0.46%
02/12/2003,1017.42,1016.29,1018.55,1012.77,,0.21%
02/11/2003,1015.24,1013.89,1021.5,1013.89,,0.13%
02/10/2003,1013.89,1016.72,1016.72,1010.22,,-0.13%
02/07/2003,1015.24,1010.52,1016.11,1010.38,,0.47%
02/06/2003,1010.52,1013.35,1013.46,1007.67,,-0.28%
02/05/2003,1013.35,1004.77,1014.09,1004.77,,0.85%
02/04/2003,1004.77,1003.84,1004.91,1000,,0.09%
02/03/2003,1003.84,1001.99,1004.22,1001.99,,0.18%
01/31/2003,1001.99,989.54,1003.78,989.52,,1.26%
01/30/2003,989.55,984.82,994.05,984.82,,0.52%
01/29/2003,984.43,988.65,988.65,978.97,,-0.43%
01/28/2003,988.65,982.17,990.31,982.15,,0.66%
01/27/2003,982.17,994.17,994.18,982.06,,-1.19%
01/24/2003,994,1003.96,1004.15,993.97,,-0.99%
01/23/2003,1003.89,1004.11,1008.32,1002.29,,-0.01%
01/22/2003,1004.04,1006.29,1006.29,998.33,,-0.22%
01/21/2003,1006.29,1017.96,1018.05,1006.29,,-1.15%
01/20/2003,1017.96,1012.94,1018.94,1011.18,,0.50%
01/17/2003,1012.91,1018.95,1018.95,1010.84,,-0.58%
01/16/2003,1018.85,1027.73,1029.68,1018.85,,-0.94%
01/15/2003,1028.47,1035.68,1039.67,1028.38,,-0.70%
01/14/2003,1035.68,1030.74,1036.09,1026.42,,0.47%
01/13/2003,1030.85,1030.2,1040.12,1029.25,,0.06%
01/10/2003,1030.2,1022.07,1030.2,1018.39,,0.88%
01/09/2003,1021.23,1005.77,1021.99,1005.77,,1.54%
01/08/2003,1005.77,1014.98,1015.07,1003.17,,-0.91%
01/07/2003,1014.98,1020.19,1027.26,1012.67,,-0.51%
01/06/2003,1020.19,1009.61,1020.19,1007.49,,1.16%
01/03/2003,1008.46,999.73,1008.71,999.73,,0.90%
01/02/2003,999.51,1000,1001.39,998.46,,-0.05%
12/30/2002,1000,1000,1000,1000,,0.18%
12/27/2002,998.23,996.92,998.46,992.31,,0.13%
12/26/2002,996.92,996.1,998.46,993.37,,0.08%
12/24/2002,996.1,1007.34,1007.34,995.86,,-1.12%
12/23/2002,1007.34,1004.97,1010.06,1004.97,,0.25%
12/20/2002,1004.85,1006.27,1013.37,1003.43,,-0.14%
12/19/2002,1006.27,994.79,1006.86,989.47,,1.15%
12/18/2002,994.79,974.56,995.86,974.56,,2.08%
12/17/2002,974.56,968.65,978.47,968.65,,0.70%
12/16/2002,967.82,966.28,971.37,965.33,,0.26%
12/13/2002,965.33,965.22,971.13,962.38,,0.07%
12/12/2002,964.62,966.28,967.7,959.89,,-0.15%
12/11/2002,966.04,959.3,975.98,958.83,,0.57%
12/10/2002,960.6,962.38,964.51,954.45,,-0.18%
12/09/2002,962.38,971.13,971.13,962.38,,-0.90%
12/06/2002,971.13,961.07,972.43,956.34,,1.20%
12/05/2002,959.65,954.33,959.89,952.32,,0.54%
12/04/2002,954.45,958.35,959.65,950.9,,-0.37%
12/03/2002,958,960.36,963.07,957.29,,-0.12%
12/02/2002,959.18,960.36,970.66,958.83,,-0.12%
11/29/2002,960.36,954.45,961.67,953.98,,0.62%
11/28/2002,954.45,950.07,955.75,949.12,,0.46%
11/27/2002,950.07,944.51,951.37,944.51,,0.59%
11/26/2002,944.51,954.09,956.58,944.51,,-1.00%
11/25/2002,954.09,966.64,967.23,954.09,,-1.30%
11/22/2002,966.64,965.93,968.17,963.91,,0.07%
11/21/2002,965.93,961.19,969.95,961.19,,0.49%
11/20/2002,961.19,966.04,966.28,960.48,,-0.50%
11/19/2002,966.04,973.26,974.09,964.86,,-0.74%
11/18/2002,973.26,974.44,981.31,973.02,,-0.12%
11/15/2002,974.44,966.28,977.52,965.81,,0.84%
11/14/2002,966.28,946.17,966.75,946.17,,1.88%
11/13/2002,948.41,942.14,965.22,941.32,,0.68%
11/12/2002,942.03,942.03,947.82,940.84,,0.00%
11/11/2002,942.03,949.83,952.79,942.03,,-0.82%
11/08/2002,949.83,955.87,960.13,946.52,,-0.66%
11/07/2002,956.11,973.26,973.26,954.8,,-1.76%
11/06/2002,973.26,971.25,980.71,970.89,,0.23%
11/05/2002,971.01,962.85,971.01,961.43,,0.85%
11/04/2002,962.85,959.18,977.88,959.18,,0.44%
10/31/2002,958.59,948.41,965.22,947.47,,1.07%
10/30/2002,948.41,932.92,953.38,932.32,,1.66%
10/29/2002,932.92,936.46,936.46,921.56,,-0.38%
10/28/2002,936.46,930.55,942.74,930.55,,0.67%
10/25/2002,930.19,926.64,932.32,926.64,,0.38%
10/24/2002,926.64,916.59,930.9,916.35,,1.11%
10/23/2002,916.47,912.92,917.18,908.9,,0.39%
10/22/2002,912.92,917.3,921.32,912.92,,-0.46%
10/21/2002,917.18,918.84,922.74,916.23,,-0.18%
10/18/2002,918.84,898.6,921.91,898.6,,2.25%
10/17/2002,898.6,885.94,898.6,885.83,,1.46%
10/16/2002,885.71,899.67,900.26,885.71,,-1.55%
10/15/2002,899.67,906.18,913.98,898.37,,-0.72%
10/14/2002,906.18,911.03,911.03,904.76,,-0.45%
10/11/2002,910.32,902.98,915.64,902.98,,0.81%
10/10/2002,902.98,894.82,903.57,893.4,,0.91%
10/09/2002,894.82,918.01,918.01,893.87,,-2.53%
10/08/2002,918.01,925.34,925.34,916.35,,-0.79%
10/07/2002,925.34,951.37,951.37,923.33,,-2.74%
10/04/2002,951.37,935.4,953.98,935.4,,1.71%
10/03/2002,935.4,931.97,936.58,931.38,,0.37%
10/02/2002,931.97,943.09,944.27,929.84,,-1.18%
10/01/2002,943.09,925.34,943.21,924.04,,1.68%
09/30/2002,927.47,937.17,937.17,927.24,,-1.04%
09/27/2002,937.17,946.64,946.64,937.17,,-1.00%
09/26/2002,946.64,942.62,952.2,942.62,,0.43%
09/25/2002,942.62,933.27,944.51,933.27,,1.03%
09/24/2002,933.03,948.65,948.77,932.09,,-1.65%
09/23/2002,948.65,965.81,965.81,946.52,,-1.78%
09/20/2002,965.81,985.33,985.33,962.97,,-2.00%
09/17/2002,985.57,987.22,994.91,985.57,,-0.17%
09/16/2002,987.22,996.1,996.1,987.1,,-0.89%
09/13/2002,996.1,1001.18,1001.18,995.98,,-0.61%
09/12/2002,1002.25,1015.5,1015.5,1001.06,,-1.30%
09/11/2002,1015.5,1008.52,1022.95,1005.09,,0.69%
09/10/2002,1008.52,1004.85,1009.82,1003.9,,0.37%
09/09/2002,1004.85,997.04,1004.85,994.68,,0.78%
09/06/2002,997.04,991.36,999.41,991.13,,0.57%
09/05/2002,991.36,1007.69,1007.69,989.82,,-1.62%
09/04/2002,1007.69,1006.15,1008.4,1000.59,,0.15%
09/03/2002,1006.15,1015.26,1015.5,1005.68,,-0.90%
09/02/2002,1015.26,1022.24,1022.83,1015.14,,-0.69%
08/30/2002,1022.36,1021.53,1028.04,1019.4,,0.19%
08/29/2002,1020.47,1015.03,1025.79,1014.32,,0.54%
08/28/2002,1015.03,1030.29,1030.76,1014.55,,-1.47%
08/27/2002,1030.17,1041.29,1041.65,1029.22,,-1.07%
08/26/2002,1041.29,1042.12,1043.42,1036.56,,-0.07%
08/23/2002,1042,1043.66,1043.66,1035.85,,-0.16%
08/22/2002,1043.66,1035.38,1043.89,1035.02,,0.80%
08/21/2002,1035.38,1037.27,1042.95,1033.13,,-0.18%
08/20/2002,1037.27,1055.61,1055.61,1035.85,,-1.74%
08/19/2002,1055.61,1057.38,1067.91,1054.78,,-0.17%
08/16/2002,1057.38,1052.65,1057.62,1048.63,,0.45%
08/14/2002,1052.65,1041.06,1054.42,1041.06,,1.11%
08/13/2002,1041.06,1043.78,1052.06,1040.11,,-0.26%
08/12/2002,1043.78,1052.18,1052.18,1041.29,,-0.80%
08/09/2002,1052.18,1070.75,1070.99,1052.18,,-1.73%
08/08/2002,1070.75,1049.34,1072.53,1049.34,,2.42%
08/07/2002,1045.43,1019.64,1047.21,1019.64,,2.53%
08/06/2002,1019.64,1001.3,1024.96,1001.3,,1.83%
08/05/2002,1001.3,1021.3,1022.6,1001.3,,-1.96%
08/02/2002,1021.3,1021.77,1025.91,1020.11,,-0.05%
08/01/2002,1021.77,1039.64,1039.64,1019.29,,-1.72%
07/31/2002,1039.64,1030.29,1047.56,1030.17,,0.91%
07/30/2002,1030.29,1002.13,1030.76,1000.47,,2.81%
07/29/2002,1002.13,974.33,1003.55,974.33,,2.85%
07/26/2002,974.33,957.05,980.48,954.8,,1.81%
07/25/2002,957.05,964.27,965.93,956.93,,-0.70%
07/24/2002,963.8,942.85,964.03,937.06,,2.02%
07/23/2002,944.75,950.66,953.62,943.8,,-0.62%
07/22/2002,950.66,968.17,968.17,950.66,,-1.81%
07/19/2002,968.17,967.23,979.77,962.97,,0.10%
07/18/2002,967.23,952.56,967.35,950.66,,1.54%
07/17/2002,952.56,954.92,962.38,948.89,,-0.06%
07/16/2002,953.15,962.02,962.14,952.44,,-0.92%
07/15/2002,962.02,981.9,983.2,958.59,,-2.02%
07/12/2002,981.9,978.7,984.86,978.7,,0.56%
07/11/2002,976.46,986.04,986.04,973.14,,-0.97%
07/10/2002,986.04,1003.08,1003.08,985.68,,-1.64%
07/09/2002,1002.48,1008.64,1009.35,1002.48,,-0.55%
07/08/2002,1008.05,1015.5,1018.93,1007.45,,-0.73%
07/05/2002,1015.5,1008.99,1019.88,1007.93,,0.65%
07/04/2002,1008.99,1004.26,1010.06,1004.26,,0.47%
07/03/2002,1004.26,1024.02,1024.37,1003.79,,-1.93%
07/02/2002,1024.02,1027.69,1031.12,1023.54,,-0.36%
07/01/2002,1027.69,1031.95,1032.54,1025.91,,-0.41%
06/28/2002,1031.95,1033.36,1040.23,1031.35,,-0.14%
06/27/2002,1033.36,1031.47,1037.27,1030.29,,0.18%
06/26/2002,1031.47,1050.88,1050.88,1029.22,,-1.85%
06/25/2002,1050.88,1050.64,1060.22,1050.17,,0.02%
06/24/2002,1050.64,1043.19,1052.41,1036.91,,0.83%
06/21/2002,1042,1056.44,1056.44,1035.26,,-1.28%
06/20/2002,1055.49,1067.32,1067.32,1055.49,,-1.11%
06/19/2002,1067.32,1076.43,1076.43,1067.32,,-0.85%
06/18/2002,1076.43,1077.5,1086.73,1076.43,,-0.10%
06/17/2002,1077.5,1063.54,1079.03,1063.54,,1.31%
06/14/2002,1063.54,1055.25,1064.72,1048.75,,0.65%
06/13/2002,1056.67,1053.83,1058.8,1053.12,,0.27%
06/12/2002,1053.83,1062.12,1065.43,1046.97,,-0.79%
06/11/2002,1062.23,1077.97,1078.68,1061.41,,-1.49%
06/10/2002,1078.32,1079.03,1080.69,1075.84,,-0.07%
06/07/2002,1079.03,1069.81,1079.27,1065.78,,0.86%
06/06/2002,1069.81,1076.67,1078.09,1069.33,,-0.64%
06/05/2002,1076.67,1080.22,1080.22,1072.53,,-0.34%
06/04/2002,1080.34,1090.04,1090.04,1080.34,,-0.89%
06/03/2002,1090.04,1100.33,1100.8,1090.04,,-0.88%
05/31/2002,1099.74,1098.32,1105.18,1096.66,,0.13%
05/30/2002,1098.32,1101.28,1101.28,1095.72,,-0.27%
05/29/2002,1101.28,1112.99,1113.94,1099.15,,-1.06%
05/28/2002,1113.11,1125.89,1126.01,1111.1,,-1.14%
05/24/2002,1125.89,1124.11,1125.89,1122.81,,0.19%
05/23/2002,1123.76,1131.92,1132.39,1123.4,,-0.72%
05/22/2002,1131.92,1140.2,1140.56,1131.92,,-0.67%
05/20/2002,1139.61,1139.38,1142.1,1137.84,,0.10%
05/17/2002,1138.43,1137.13,1141.15,1134.29,,0.11%
05/16/2002,1137.13,1129.32,1138.31,1127.43,,0.70%
05/15/2002,1129.2,1134.64,1134.64,1128.14,,-0.47%
05/14/2002,1134.52,1136.89,1140.8,1133.7,,-0.21%
05/13/2002,1136.89,1141.74,1145.41,1134.76,,-0.42%
05/10/2002,1141.74,1146.71,1147.89,1138.19,,-0.36%
05/09/2002,1145.88,1148.96,1150.62,1145.53,,-0.27%
05/08/2002,1148.96,1144.7,1149.43,1144.7,,0.49%
05/07/2002,1143.4,1142.1,1145.29,1141.15,,0.11%
05/06/2002,1142.1,1141.86,1147.54,1140.68,,0.10%
05/03/2002,1140.91,1146.95,1146.95,1139.14,,-0.08%
05/02/2002,1141.86,1149.67,1156.18,1141.74,,0.35%
04/30/2002,1137.84,1127.43,1139.85,1127.19,,0.96%
04/29/2002,1127.07,1130.62,1131.45,1126.72,,-0.31%
04/26/2002,1130.62,1129.67,1134.76,1127.66,,0.08%
04/25/2002,1129.67,1139.85,1143.99,1129.56,,-0.86%
04/23/2002,1139.49,1144.23,1145.41,1139.26,,-0.41%
04/22/2002,1144.23,1150.73,1150.85,1144.11,,-0.56%
04/19/2002,1150.73,1147.42,1152.98,1146.71,,0.29%
04/18/2002,1147.42,1152.74,1155.58,1145.88,,-0.46%
04/17/2002,1152.74,1153.57,1154.05,1150.97,,-0.08%
04/16/2002,1153.69,1139.38,1155.35,1139.38,,1.26%
04/15/2002,1139.38,1146.47,1146.47,1139.38,,-0.62%
04/12/2002,1146.47,1149.31,1152.15,1142.21,,-0.25%
04/11/2002,1149.31,1156.06,1156.06,1147.54,,-0.58%
04/10/2002,1156.06,1154.64,1161.86,1152.86,,0.12%
04/09/2002,1154.64,1146.36,1156.53,1145.41,,0.72%
04/08/2002,1146.36,1151.68,1152.04,1144.58,,-0.47%
04/05/2002,1151.8,1150.26,1154.52,1148.84,,0.13%
04/04/2002,1150.26,1147.07,1154.4,1147.07,,0.34%
04/03/2002,1146.36,1139.97,1146.71,1139.73,,0.56%
04/02/2002,1139.97,1150.62,1151.09,1139.85,,-0.99%
04/01/2002,1151.33,1163.63,1164.58,1149.91,,-1.06%
03/28/2002,1163.63,1159.13,1165.05,1157.83,,0.39%
03/27/2002,1159.13,1182.32,1183.86,1156.29,,-1.96%
03/26/2002,1182.32,1181.97,1187.41,1178.77,,0.03%
03/25/2002,1181.97,1189.42,1189.66,1181.14,,-0.63%
03/22/2002,1189.42,1193.21,1204.09,1189.3,,-0.32%
03/21/2002,1193.21,1178.77,1193.8,1178.54,,1.23%
03/20/2002,1178.77,1181.14,1185.4,1177,,-0.20%
03/19/2002,1181.14,1189.07,1189.07,1178.18,,-0.67%
